word,videos,full_path,exists,repo_video_path
NO,08228267952066615-NO.mp4,data_raw\American-Sign-Language-Dataset\part_1\08228267952066615-NO.mp4,True,data_subset/videos/08228267952066615-NO.mp4
NO,8079226457278508-NO.mp4,data_raw\American-Sign-Language-Dataset\part_5\8079226457278508-NO.mp4,True,data_subset/videos/8079226457278508-NO.mp4
NO,6137110171725737-NO.mp4,data_raw\American-Sign-Language-Dataset\part_4\6137110171725737-NO.mp4,True,data_subset/videos/6137110171725737-NO.mp4
NO,7931075492698656-NO.mp4,data_raw\American-Sign-Language-Dataset\part_5\7931075492698656-NO.mp4,True,data_subset/videos/7931075492698656-NO.mp4
NO,5309657970849855-NO.mp4,data_raw\American-Sign-Language-Dataset\part_3\5309657970849855-NO.mp4,True,data_subset/videos/5309657970849855-NO.mp4
NO,01379619951634381-NO.mp4,data_raw\American-Sign-Language-Dataset\part_1\01379619951634381-NO.mp4,True,data_subset/videos/01379619951634381-NO.mp4
NO,5372668319999747-NO.mp4,data_raw\American-Sign-Language-Dataset\part_3\5372668319999747-NO.mp4,True,data_subset/videos/5372668319999747-NO.mp4
NO,2688720555507844-seedNO.mp4,data_raw\American-Sign-Language-Dataset\part_2\2688720555507844-seedNO.mp4,True,data_subset/videos/2688720555507844-seedNO.mp4
OK,okeh_video_0.mp4,data_raw\American-Sign-Language-Dataset\part_9\okeh_video_0.mp4,True,data_subset/videos/okeh_video_0.mp4
OK,ok.mp4,data_raw\American-Sign-Language-Dataset\part_9\ok.mp4,True,data_subset/videos/ok.mp4
OK,ok_6.mp4,data_raw\American-Sign-Language-Dataset\part_9\ok_6.mp4,True,data_subset/videos/ok_6.mp4
OK,ok_1.mp4,data_raw\American-Sign-Language-Dataset\part_9\ok_1.mp4,True,data_subset/videos/ok_1.mp4
OK,ok_7.mp4,data_raw\American-Sign-Language-Dataset\part_9\ok_7.mp4,True,data_subset/videos/ok_7.mp4
OK,ok_9.mp4,data_raw\American-Sign-Language-Dataset\part_9\ok_9.mp4,True,data_subset/videos/ok_9.mp4
OK,ok_11.mp4,data_raw\American-Sign-Language-Dataset\part_9\ok_11.mp4,True,data_subset/videos/ok_11.mp4
OK,ok_12.mp4,data_raw\American-Sign-Language-Dataset\part_9\ok_12.mp4,True,data_subset/videos/ok_12.mp4
OK,ok_13.mp4,data_raw\American-Sign-Language-Dataset\part_9\ok_13.mp4,True,data_subset/videos/ok_13.mp4
OK,23965453401894954-OK.mp4,data_raw\American-Sign-Language-Dataset\part_2\23965453401894954-OK.mp4,True,data_subset/videos/23965453401894954-OK.mp4
OK,7268076203273222-OK.mp4,data_raw\American-Sign-Language-Dataset\part_5\7268076203273222-OK.mp4,True,data_subset/videos/7268076203273222-OK.mp4
OK,989567272010051-OK.mp4,data_raw\American-Sign-Language-Dataset\part_6\989567272010051-OK.mp4,True,data_subset/videos/989567272010051-OK.mp4
OK,8365211156949848-seedOK.mp4,data_raw\American-Sign-Language-Dataset\part_5\8365211156949848-seedOK.mp4,True,data_subset/videos/8365211156949848-seedOK.mp4
OK,8973861097618665-OK.mp4,data_raw\American-Sign-Language-Dataset\part_5\8973861097618665-OK.mp4,True,data_subset/videos/8973861097618665-OK.mp4
OK,5940829370614598-OK.mp4,data_raw\American-Sign-Language-Dataset\part_4\5940829370614598-OK.mp4,True,data_subset/videos/5940829370614598-OK.mp4
OK,8450749478025767-OK.mp4,data_raw\American-Sign-Language-Dataset\part_5\8450749478025767-OK.mp4,True,data_subset/videos/8450749478025767-OK.mp4
OK,9053628627532107-OK.mp4,data_raw\American-Sign-Language-Dataset\part_6\9053628627532107-OK.mp4,True,data_subset/videos/9053628627532107-OK.mp4
OK,5745729001649573-OK.mp4,data_raw\American-Sign-Language-Dataset\part_4\5745729001649573-OK.mp4,True,data_subset/videos/5745729001649573-OK.mp4
OK,5889788123407595-OK.mp4,data_raw\American-Sign-Language-Dataset\part_4\5889788123407595-OK.mp4,True,data_subset/videos/5889788123407595-OK.mp4
OK,4915547930463213-OK.mp4,data_raw\American-Sign-Language-Dataset\part_3\4915547930463213-OK.mp4,True,data_subset/videos/4915547930463213-OK.mp4
OK,9179668481329466-OK.mp4,data_raw\American-Sign-Language-Dataset\part_6\9179668481329466-OK.mp4,True,data_subset/videos/9179668481329466-OK.mp4
OK,29669279681518446-OK.mp4,data_raw\American-Sign-Language-Dataset\part_2\29669279681518446-OK.mp4,True,data_subset/videos/29669279681518446-OK.mp4
OK,6266741051790852-OK.mp4,data_raw\American-Sign-Language-Dataset\part_4\6266741051790852-OK.mp4,True,data_subset/videos/6266741051790852-OK.mp4
OK,777804314039809-OK.mp4,data_raw\American-Sign-Language-Dataset\part_5\777804314039809-OK.mp4,True,data_subset/videos/777804314039809-OK.mp4
OK,7305424734559558-OK.mp4,data_raw\American-Sign-Language-Dataset\part_5\7305424734559558-OK.mp4,True,data_subset/videos/7305424734559558-OK.mp4
OK,4582628988743378-OK.mp4,data_raw\American-Sign-Language-Dataset\part_3\4582628988743378-OK.mp4,True,data_subset/videos/4582628988743378-OK.mp4
OK,07263724798158067-OK.mp4,data_raw\American-Sign-Language-Dataset\part_1\07263724798158067-OK.mp4,True,data_subset/videos/07263724798158067-OK.mp4
OK,9759813192587696-OK.mp4,data_raw\American-Sign-Language-Dataset\part_6\9759813192587696-OK.mp4,True,data_subset/videos/9759813192587696-OK.mp4
OK,17379769097110098-OK.mp4,data_raw\American-Sign-Language-Dataset\part_1\17379769097110098-OK.mp4,True,data_subset/videos/17379769097110098-OK.mp4
OK,8444466395156511-OK.mp4,data_raw\American-Sign-Language-Dataset\part_5\8444466395156511-OK.mp4,True,data_subset/videos/8444466395156511-OK.mp4
OK,6785114540405601-OK.mp4,data_raw\American-Sign-Language-Dataset\part_4\6785114540405601-OK.mp4,True,data_subset/videos/6785114540405601-OK.mp4
OK,8699676621201298-OK.mp4,data_raw\American-Sign-Language-Dataset\part_5\8699676621201298-OK.mp4,True,data_subset/videos/8699676621201298-OK.mp4
OK,8668045089043974-OK.mp4,data_raw\American-Sign-Language-Dataset\part_5\8668045089043974-OK.mp4,True,data_subset/videos/8668045089043974-OK.mp4
OK,017520927484665938-OK.mp4,data_raw\American-Sign-Language-Dataset\part_1\017520927484665938-OK.mp4,True,data_subset/videos/017520927484665938-OK.mp4
OK,2795008669013317-OK.mp4,data_raw\American-Sign-Language-Dataset\part_2\2795008669013317-OK.mp4,True,data_subset/videos/2795008669013317-OK.mp4
OK,14498064704076463-OK.mp4,data_raw\American-Sign-Language-Dataset\part_1\14498064704076463-OK.mp4,True,data_subset/videos/14498064704076463-OK.mp4
OK,2523790933236125-OK.mp4,data_raw\American-Sign-Language-Dataset\part_2\2523790933236125-OK.mp4,True,data_subset/videos/2523790933236125-OK.mp4
OK,3656495330857543-OK.mp4,data_raw\American-Sign-Language-Dataset\part_3\3656495330857543-OK.mp4,True,data_subset/videos/3656495330857543-OK.mp4
OK,8271131552601028-OK.mp4,data_raw\American-Sign-Language-Dataset\part_5\8271131552601028-OK.mp4,True,data_subset/videos/8271131552601028-OK.mp4
OK,3633186842436291-OK.mp4,data_raw\American-Sign-Language-Dataset\part_3\3633186842436291-OK.mp4,True,data_subset/videos/3633186842436291-OK.mp4
WE,we_video_4.mp4,data_raw\American-Sign-Language-Dataset\part_11\we_video_4.mp4,True,data_subset/videos/we_video_4.mp4
WE,we_video_2.mp4,data_raw\American-Sign-Language-Dataset\part_11\we_video_2.mp4,True,data_subset/videos/we_video_2.mp4
WE,we_1.mp4,data_raw\American-Sign-Language-Dataset\part_11\we_1.mp4,True,data_subset/videos/we_1.mp4
WE,we_video_0.mp4,data_raw\American-Sign-Language-Dataset\part_11\we_video_0.mp4,True,data_subset/videos/we_video_0.mp4
WE,we_9.mp4,data_raw\American-Sign-Language-Dataset\part_11\we_9.mp4,True,data_subset/videos/we_9.mp4
WE,we_video_1.mp4,data_raw\American-Sign-Language-Dataset\part_11\we_video_1.mp4,True,data_subset/videos/we_video_1.mp4
WE,we_4.mp4,data_raw\American-Sign-Language-Dataset\part_11\we_4.mp4,True,data_subset/videos/we_4.mp4
WE,we_3.mp4,data_raw\American-Sign-Language-Dataset\part_11\we_3.mp4,True,data_subset/videos/we_3.mp4
WE,we_7.mp4,data_raw\American-Sign-Language-Dataset\part_11\we_7.mp4,True,data_subset/videos/we_7.mp4
WE,we_video_5.mp4,data_raw\American-Sign-Language-Dataset\part_11\we_video_5.mp4,True,data_subset/videos/we_video_5.mp4
WE,we_video_3.mp4,data_raw\American-Sign-Language-Dataset\part_11\we_video_3.mp4,True,data_subset/videos/we_video_3.mp4
WE,we_video_6.mp4,data_raw\American-Sign-Language-Dataset\part_11\we_video_6.mp4,True,data_subset/videos/we_video_6.mp4
WE,we_5.mp4,data_raw\American-Sign-Language-Dataset\part_11\we_5.mp4,True,data_subset/videos/we_5.mp4
WE,we_2.mp4,data_raw\American-Sign-Language-Dataset\part_11\we_2.mp4,True,data_subset/videos/we_2.mp4
WE,9125917375808354-WE.mp4,data_raw\American-Sign-Language-Dataset\part_6\9125917375808354-WE.mp4,True,data_subset/videos/9125917375808354-WE.mp4
WE,6868122993341472-WE.mp4,data_raw\American-Sign-Language-Dataset\part_4\6868122993341472-WE.mp4,True,data_subset/videos/6868122993341472-WE.mp4
WE,20125165654570076-WE.mp4,data_raw\American-Sign-Language-Dataset\part_2\20125165654570076-WE.mp4,True,data_subset/videos/20125165654570076-WE.mp4
WE,11801482805093366-WE.mp4,data_raw\American-Sign-Language-Dataset\part_1\11801482805093366-WE.mp4,True,data_subset/videos/11801482805093366-WE.mp4
WE,274934874875824-WE.mp4,data_raw\American-Sign-Language-Dataset\part_2\274934874875824-WE.mp4,True,data_subset/videos/274934874875824-WE.mp4
WE,2803881528625629-seedWE.mp4,data_raw\American-Sign-Language-Dataset\part_2\2803881528625629-seedWE.mp4,True,data_subset/videos/2803881528625629-seedWE.mp4
WE,193766215011427-WE.mp4,data_raw\American-Sign-Language-Dataset\part_2\193766215011427-WE.mp4,True,data_subset/videos/193766215011427-WE.mp4
WE,6913451457780051-WE.mp4,data_raw\American-Sign-Language-Dataset\part_4\6913451457780051-WE.mp4,True,data_subset/videos/6913451457780051-WE.mp4
WE,16994877911771145-WE.mp4,data_raw\American-Sign-Language-Dataset\part_1\16994877911771145-WE.mp4,True,data_subset/videos/16994877911771145-WE.mp4
WE,9375717470846778-WE.mp4,data_raw\American-Sign-Language-Dataset\part_6\9375717470846778-WE.mp4,True,data_subset/videos/9375717470846778-WE.mp4
WE,5346957049353451-WE.mp4,data_raw\American-Sign-Language-Dataset\part_3\5346957049353451-WE.mp4,True,data_subset/videos/5346957049353451-WE.mp4
WE,14563849425095032-WE.mp4,data_raw\American-Sign-Language-Dataset\part_1\14563849425095032-WE.mp4,True,data_subset/videos/14563849425095032-WE.mp4
WE,3468501303620588-WE.mp4,data_raw\American-Sign-Language-Dataset\part_2\3468501303620588-WE.mp4,True,data_subset/videos/3468501303620588-WE.mp4
WE,6478160544982563-WE.mp4,data_raw\American-Sign-Language-Dataset\part_4\6478160544982563-WE.mp4,True,data_subset/videos/6478160544982563-WE.mp4
WE,8906582989498535-WE.mp4,data_raw\American-Sign-Language-Dataset\part_5\8906582989498535-WE.mp4,True,data_subset/videos/8906582989498535-WE.mp4
WE,8865858542977822-WE.mp4,data_raw\American-Sign-Language-Dataset\part_5\8865858542977822-WE.mp4,True,data_subset/videos/8865858542977822-WE.mp4
WE,08935802292404782-WE.mp4,data_raw\American-Sign-Language-Dataset\part_1\08935802292404782-WE.mp4,True,data_subset/videos/08935802292404782-WE.mp4
WE,7484839279145117-WE.mp4,data_raw\American-Sign-Language-Dataset\part_5\7484839279145117-WE.mp4,True,data_subset/videos/7484839279145117-WE.mp4
WE,17534725959416075-WE.mp4,data_raw\American-Sign-Language-Dataset\part_1\17534725959416075-WE.mp4,True,data_subset/videos/17534725959416075-WE.mp4
WE,4544218531641271-WE.mp4,data_raw\American-Sign-Language-Dataset\part_3\4544218531641271-WE.mp4,True,data_subset/videos/4544218531641271-WE.mp4
WE,6257769266405475-WE.mp4,data_raw\American-Sign-Language-Dataset\part_4\6257769266405475-WE.mp4,True,data_subset/videos/6257769266405475-WE.mp4
WE,5641210498834153-WE.mp4,data_raw\American-Sign-Language-Dataset\part_4\5641210498834153-WE.mp4,True,data_subset/videos/5641210498834153-WE.mp4
WE,6356514187581743-WE.mp4,data_raw\American-Sign-Language-Dataset\part_4\6356514187581743-WE.mp4,True,data_subset/videos/6356514187581743-WE.mp4
WE,4810638311866906-WE.mp4,data_raw\American-Sign-Language-Dataset\part_3\4810638311866906-WE.mp4,True,data_subset/videos/4810638311866906-WE.mp4
WE,8279377520732154-WE.mp4,data_raw\American-Sign-Language-Dataset\part_5\8279377520732154-WE.mp4,True,data_subset/videos/8279377520732154-WE.mp4
WE,16945345648483068-WE.mp4,data_raw\American-Sign-Language-Dataset\part_1\16945345648483068-WE.mp4,True,data_subset/videos/16945345648483068-WE.mp4
WE,2541378389097124-WE.mp4,data_raw\American-Sign-Language-Dataset\part_2\2541378389097124-WE.mp4,True,data_subset/videos/2541378389097124-WE.mp4
WE,5516631277912989-WE.mp4,data_raw\American-Sign-Language-Dataset\part_4\5516631277912989-WE.mp4,True,data_subset/videos/5516631277912989-WE.mp4
WE,11313336559383713-WE.mp4,data_raw\American-Sign-Language-Dataset\part_1\11313336559383713-WE.mp4,True,data_subset/videos/11313336559383713-WE.mp4
WE,6062829066450051-WE.mp4,data_raw\American-Sign-Language-Dataset\part_4\6062829066450051-WE.mp4,True,data_subset/videos/6062829066450051-WE.mp4
WE,36753258402615074-WE.mp4,data_raw\American-Sign-Language-Dataset\part_3\36753258402615074-WE.mp4,True,data_subset/videos/36753258402615074-WE.mp4
ASK,ask_video_17.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_video_17.mp4,True,data_subset/videos/ask_video_17.mp4
ASK,ask_video_10.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_video_10.mp4,True,data_subset/videos/ask_video_10.mp4
ASK,ask_video_3.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_video_3.mp4,True,data_subset/videos/ask_video_3.mp4
ASK,ask_11.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_11.mp4,True,data_subset/videos/ask_11.mp4
ASK,ask_video_1.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_video_1.mp4,True,data_subset/videos/ask_video_1.mp4
ASK,ask_video_7.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_video_7.mp4,True,data_subset/videos/ask_video_7.mp4
ASK,ask_video_8.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_video_8.mp4,True,data_subset/videos/ask_video_8.mp4
ASK,ask_video_5.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_video_5.mp4,True,data_subset/videos/ask_video_5.mp4
ASK,ask_video_20.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_video_20.mp4,True,data_subset/videos/ask_video_20.mp4
ASK,ask_video_19.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_video_19.mp4,True,data_subset/videos/ask_video_19.mp4
ASK,ask_video_11.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_video_11.mp4,True,data_subset/videos/ask_video_11.mp4
ASK,ask_video_21.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_video_21.mp4,True,data_subset/videos/ask_video_21.mp4
ASK,ask.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask.mp4,True,data_subset/videos/ask.mp4
ASK,ask_13.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_13.mp4,True,data_subset/videos/ask_13.mp4
ASK,ask_17.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_17.mp4,True,data_subset/videos/ask_17.mp4
ASK,ask_video_4.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_video_4.mp4,True,data_subset/videos/ask_video_4.mp4
ASK,ask_video_6.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_video_6.mp4,True,data_subset/videos/ask_video_6.mp4
ASK,ask_5.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_5.mp4,True,data_subset/videos/ask_5.mp4
ASK,ask_15.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_15.mp4,True,data_subset/videos/ask_15.mp4
ASK,ask_video_18.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_video_18.mp4,True,data_subset/videos/ask_video_18.mp4
ASK,ask_video_15.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_video_15.mp4,True,data_subset/videos/ask_video_15.mp4
ASK,ask_video_9.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_video_9.mp4,True,data_subset/videos/ask_video_9.mp4
ASK,ask_video_0.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_video_0.mp4,True,data_subset/videos/ask_video_0.mp4
ASK,ask_video_2.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_video_2.mp4,True,data_subset/videos/ask_video_2.mp4
ASK,ask_10.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_10.mp4,True,data_subset/videos/ask_10.mp4
ASK,ask_video_23.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_video_23.mp4,True,data_subset/videos/ask_video_23.mp4
ASK,ask_video_22.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_video_22.mp4,True,data_subset/videos/ask_video_22.mp4
ASK,ask_video_12.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_video_12.mp4,True,data_subset/videos/ask_video_12.mp4
ASK,ask_video_13.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_video_13.mp4,True,data_subset/videos/ask_video_13.mp4
ASK,ask_video_16.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_video_16.mp4,True,data_subset/videos/ask_video_16.mp4
ASK,ask_4.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_4.mp4,True,data_subset/videos/ask_4.mp4
ASK,ask_video_14.mp4,data_raw\American-Sign-Language-Dataset\part_6\ask_video_14.mp4,True,data_subset/videos/ask_video_14.mp4
ASK,6763157955886321-ASK.mp4,data_raw\American-Sign-Language-Dataset\part_4\6763157955886321-ASK.mp4,True,data_subset/videos/6763157955886321-ASK.mp4
ASK,4350117815065837-ASK.mp4,data_raw\American-Sign-Language-Dataset\part_3\4350117815065837-ASK.mp4,True,data_subset/videos/4350117815065837-ASK.mp4
ASK,8926729576160704-ASK.mp4,data_raw\American-Sign-Language-Dataset\part_5\8926729576160704-ASK.mp4,True,data_subset/videos/8926729576160704-ASK.mp4
ASK,2490150449515618-ASK.mp4,data_raw\American-Sign-Language-Dataset\part_2\2490150449515618-ASK.mp4,True,data_subset/videos/2490150449515618-ASK.mp4
ASK,5187180924403598-ASK.mp4,data_raw\American-Sign-Language-Dataset\part_3\5187180924403598-ASK.mp4,True,data_subset/videos/5187180924403598-ASK.mp4
ASK,6754054426478515-ASK.mp4,data_raw\American-Sign-Language-Dataset\part_4\6754054426478515-ASK.mp4,True,data_subset/videos/6754054426478515-ASK.mp4
ASK,17597114212490883-ASK.mp4,data_raw\American-Sign-Language-Dataset\part_1\17597114212490883-ASK.mp4,True,data_subset/videos/17597114212490883-ASK.mp4
ASK,8888684132386102-ASK.mp4,data_raw\American-Sign-Language-Dataset\part_5\8888684132386102-ASK.mp4,True,data_subset/videos/8888684132386102-ASK.mp4
ASK,2629108059091052-ASK.mp4,data_raw\American-Sign-Language-Dataset\part_2\2629108059091052-ASK.mp4,True,data_subset/videos/2629108059091052-ASK.mp4
ASK,12427744708858346-ASK.mp4,data_raw\American-Sign-Language-Dataset\part_1\12427744708858346-ASK.mp4,True,data_subset/videos/12427744708858346-ASK.mp4
ASK,5976950094284144-ASK.mp4,data_raw\American-Sign-Language-Dataset\part_4\5976950094284144-ASK.mp4,True,data_subset/videos/5976950094284144-ASK.mp4
ASK,32589649401310283-ASK.mp4,data_raw\American-Sign-Language-Dataset\part_2\32589649401310283-ASK.mp4,True,data_subset/videos/32589649401310283-ASK.mp4
ASK,9643840474305965-seedASK.mp4,data_raw\American-Sign-Language-Dataset\part_6\9643840474305965-seedASK.mp4,True,data_subset/videos/9643840474305965-seedASK.mp4
ASK,375964197411883-ASK.mp4,data_raw\American-Sign-Language-Dataset\part_3\375964197411883-ASK.mp4,True,data_subset/videos/375964197411883-ASK.mp4
ASK,6370702900476413-ASK.mp4,data_raw\American-Sign-Language-Dataset\part_4\6370702900476413-ASK.mp4,True,data_subset/videos/6370702900476413-ASK.mp4
ASK,4229331784858039-ASK.mp4,data_raw\American-Sign-Language-Dataset\part_3\4229331784858039-ASK.mp4,True,data_subset/videos/4229331784858039-ASK.mp4
ASK,5662653500807588-ASK.mp4,data_raw\American-Sign-Language-Dataset\part_4\5662653500807588-ASK.mp4,True,data_subset/videos/5662653500807588-ASK.mp4
ASK,6706457733210773-ASK.mp4,data_raw\American-Sign-Language-Dataset\part_4\6706457733210773-ASK.mp4,True,data_subset/videos/6706457733210773-ASK.mp4
ASK,9984673314288812-ASK.mp4,data_raw\American-Sign-Language-Dataset\part_6\9984673314288812-ASK.mp4,True,data_subset/videos/9984673314288812-ASK.mp4
ASK,0773952609683628-ASK.mp4,data_raw\American-Sign-Language-Dataset\part_1\0773952609683628-ASK.mp4,True,data_subset/videos/0773952609683628-ASK.mp4
ASK,9468049272199688-ASK.mp4,data_raw\American-Sign-Language-Dataset\part_6\9468049272199688-ASK.mp4,True,data_subset/videos/9468049272199688-ASK.mp4
ASK,656039289068084-ASK.mp4,data_raw\American-Sign-Language-Dataset\part_4\656039289068084-ASK.mp4,True,data_subset/videos/656039289068084-ASK.mp4
ASK,7072821167111014-ASK.mp4,data_raw\American-Sign-Language-Dataset\part_4\7072821167111014-ASK.mp4,True,data_subset/videos/7072821167111014-ASK.mp4
ASK,6455677348837485-ASK.mp4,data_raw\American-Sign-Language-Dataset\part_4\6455677348837485-ASK.mp4,True,data_subset/videos/6455677348837485-ASK.mp4
ASK,7989597695584512-ASK.mp4,data_raw\American-Sign-Language-Dataset\part_5\7989597695584512-ASK.mp4,True,data_subset/videos/7989597695584512-ASK.mp4
